amount_requested,days_since_incident,prior_claims_count,doc_confidence_score,consistency_score,has_police_report,has_medical_certificate,has_death_certificate,has_repair_estimate,document_count,policy_number_extracted,amount_vs_policy_limit_ratio,incident_on_weekend,submission_within_7_days,name_mismatch,date_mismatch,decision,claim_type_Multi-vehicle Collision,claim_type_Parked Car,claim_type_Single Vehicle Collision,claim_type_Vehicle Theft
40000.0,45,5,0.9252627986915212,0.7633144479350495,0,0,0,0,0,1,2.9044,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8814955331546769,0.9363794079219285,0,0,0,0,0,1,3.466,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8186516984961104,0.6579983062257841,0,0,0,1,1,1,7.1555,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7736661332377132,0.8218485636514447,0,0,0,0,0,1,4.8195,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.9493213472156474,0.8714020907306976,0,0,0,0,0,1,4.4334,0,0,0,0,REJECT,1,0,0,0
40000.0,45,5,0.9030545951952753,0.6918131536688642,0,0,0,0,0,1,0.8985,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.8588445737460497,0.8049321021078332,0,0,0,0,0,1,5.5317,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,5,0.8767748748305546,0.9645629132552769,0,0,0,0,0,1,5.6451,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7264091928038324,0.8048914101462131,0,0,0,1,1,1,5.6799,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8374367306642456,0.6629292247150592,0,0,0,1,1,1,1.1842,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7561730849078535,0.8511257186750179,0,0,0,1,1,1,2.7534,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7604312669125594,0.8368800720034056,0,0,0,0,0,1,3.2842,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.8917781490631913,0.6107819039192525,0,0,0,1,1,1,6.6987,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9642642840319435,0.6362377622990266,0,0,0,1,1,1,7.855,0,0,0,0,REJECT,0,0,1,0
40000.0,45,1,0.8170894170387205,0.6627125420564043,1,0,0,1,2,1,3.6106,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,1,0.7602472891735351,0.654515631024748,0,0,0,0,0,1,4.6571,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.8881366117986297,0.7037863082243733,0,0,0,0,0,1,0.555,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9526442434415922,0.7816421292942272,0,0,0,1,1,1,0.5658,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9170124523255223,0.7486865191595937,0,0,0,1,1,1,1.0588,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9519395968556102,0.9562599565618388,0,0,0,1,1,1,5.896,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8556008545931317,0.8448437637625348,0,0,0,1,1,1,1.836,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9180441108670654,0.9504577399847373,1,0,0,1,2,1,6.1839,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7406187222140915,0.8108157299670395,0,0,0,0,0,1,3.7391,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8009996384553255,0.635948188275736,0,0,0,1,1,1,6.8748,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8129692576996415,0.7853149796265739,0,0,0,1,1,1,7.0274,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.84827576641135,0.928813018736946,0,0,0,0,0,1,7.0987,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9694321444744789,0.6776415068668432,0,0,0,1,1,1,4.5763,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9535460024644306,0.6364857115010599,0,0,0,1,1,1,6.4138,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7390123927638634,0.731773895335304,0,0,0,1,1,1,5.4643,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7501089990459143,0.7555591322560559,0,0,0,0,0,1,1.9003,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8037157593807842,0.7225030705623617,0,0,0,1,1,1,3.3614,1,0,0,0,REJECT,1,0,0,0
40000.0,45,0,0.7843157211082954,0.6540963142498224,0,0,0,0,0,1,7.7177,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8782835764153161,0.7003359438886858,0,0,0,1,1,1,6.2942,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.961805053851718,0.8729129618408441,0,0,0,0,0,1,2.4725,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9790645470850501,0.7543714065172655,0,0,0,0,0,1,2.6073,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8895448562352156,0.8530197778474222,0,0,0,1,1,1,2.4064,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9430661684063151,0.814521511967493,0,0,0,1,1,1,2.9661,1,0,0,1,REJECT,1,0,0,0
40000.0,45,0,0.8523086380669311,0.8196211759430676,0,0,0,1,1,1,7.4623,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7604148145894115,0.6994198231791184,0,0,0,1,1,1,3.7516,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8521596395071084,0.8086172131072726,0,0,0,0,0,1,3.2319,0,0,0,0,APPROVE,1,0,0,0
50000.0,45,1,0.8609739544169188,0.6094378855452807,0,0,0,1,1,1,2.2939,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,0,0.9153126936219314,0.7726974969299705,0,0,0,1,1,1,7.1931,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7637660670151312,0.8290491292759661,0,0,0,0,0,1,7.6803,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8068100108051521,0.6727982485416437,0,0,0,0,0,1,2.9266,1,0,0,0,ESCALATE,1,0,0,0
70000.0,45,1,0.8055679660722241,0.7026234024995806,0,0,0,1,1,1,5.1249,1,0,1,0,APPROVE,1,0,0,0
40000.0,45,1,0.9782374827649378,0.6878124079262478,0,0,0,0,0,1,7.6883,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8287440384947484,0.6282231821061697,0,0,0,1,1,1,4.2461,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.9189772505164624,0.739142928456036,0,0,0,1,1,1,4.015,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.9177353005985873,0.9915863065807757,0,0,0,1,1,1,4.4577,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7770078135929399,0.741552162585444,0,0,0,1,1,1,0.7488,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8658422099178023,0.7842146487347903,0,0,0,1,1,1,2.7509,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.959347839062408,0.8612349003825501,0,0,0,1,1,1,5.7424,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8378073386425153,0.8593991004676429,0,0,0,1,1,1,7.7505,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,3,0.9740840771293384,0.9799579920074497,0,0,0,1,1,1,4.7656,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7621928865040069,0.9430256561596501,0,0,0,1,1,1,1.9286,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7215061406744688,0.917580274842061,0,0,0,0,0,1,3.7011,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9585216232119773,0.9806508903113242,0,0,0,0,0,1,4.1751,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9458275474090428,0.6923061541932687,0,0,0,1,1,1,1.6417,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.9878510640208149,0.846821677848717,0,0,0,1,1,1,2.9696,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8970241115526035,0.9548787066888625,0,0,0,0,0,1,3.838,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.9716394987334733,0.8496552633112407,0,0,0,1,1,1,2.4643,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9398152172743921,0.9909681898427478,0,0,0,0,0,1,3.1541,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9448836366048252,0.6401410855625516,0,0,0,1,1,1,2.5718,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,3,0.8650510554317378,0.7757322011172801,0,0,0,1,1,1,5.0962,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8108857333958461,0.9909451631634545,0,0,0,0,0,1,4.8395,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9710218410375517,0.7518272114279703,0,0,0,1,1,1,4.6377,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,3,0.8253139809286094,0.8958225500397217,0,0,0,1,1,1,1.2255,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8562576165024041,0.6121611604314596,0,0,0,0,0,1,1.8767,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8293731490663044,0.8779348458521252,0,0,0,0,0,1,1.3312,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8637973110484571,0.9738506930110313,0,0,0,1,1,1,0.9746,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8364464729077749,0.7530825140760011,0,0,0,0,0,1,2.3512,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,0,0.713910591988048,0.6085199351707717,0,0,0,0,0,1,1.9589,1,0,1,0,REJECT,1,0,0,0
40000.0,45,0,0.9557939739422325,0.6111639217581936,0,0,0,1,1,1,5.9375,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8288742074855733,0.9568093222844356,0,0,0,1,1,1,5.7192,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8707936580671312,0.8890064428385047,0,0,0,1,1,1,2.01,1,0,0,0,ESCALATE,1,0,0,0
70000.0,45,1,0.7403644627998162,0.6426745536906319,0,0,0,1,1,1,1.7417,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7009824759149653,0.6218361108204786,0,0,0,0,0,1,1.5867,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7711341271566564,0.9219301454461918,0,0,0,1,1,1,2.9004,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.9043299493186716,0.9239442531221436,0,0,0,1,1,1,2.7064,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7287664137327348,0.6482087359168196,0,0,0,1,1,1,0.714,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9635773577120756,0.7206081615554547,0,0,0,1,1,1,4.759,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7623565451132935,0.9120104258295558,1,0,0,1,2,1,7.2352,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7593321481446149,0.8101648283816025,0,0,0,1,1,1,4.5414,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7526373088702336,0.9826339442901197,0,0,0,0,0,1,0.9786,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.7040546967616957,0.792425058138402,0,0,0,0,0,1,4.9966,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9238235858586881,0.870783175026205,0,0,0,0,0,1,4.1372,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.953760014061125,0.8039133462966337,0,0,0,0,0,1,7.302,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8781071837586977,0.9771861982740183,0,0,0,0,0,1,3.2241,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.75457799468716,0.7594636368270435,0,0,0,1,1,1,6.1399,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7827306191128551,0.69191858207144,0,0,0,0,0,1,0.7883,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8380187422358394,0.7306535441123972,0,0,0,1,1,1,5.9112,0,0,0,0,REJECT,1,0,0,0
50000.0,45,3,0.9767603259707572,0.9411100816660917,0,0,0,1,1,1,0.8114,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7717318978271454,0.7991754254048533,0,0,0,1,1,1,3.0854,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9121773121367676,0.7417009214008956,0,0,0,1,1,1,7.6106,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8274399847549468,0.8177040087237931,0,0,0,1,1,1,5.774,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7863757310244063,0.6532918829107369,0,0,0,1,1,1,7.4377,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.832215621736413,0.6021437218502385,0,0,0,1,1,1,4.2189,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7206499480869574,0.7122338734773963,0,0,0,0,0,1,5.0466,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9316193375698051,0.8420022879134169,0,0,0,1,1,1,4.3831,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7705575591150604,0.8846723078645549,0,0,0,0,0,1,4.0915,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9103695157259615,0.9306443865407866,0,0,0,1,1,1,4.8367,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7198210277199765,0.9706654237577879,0,0,0,1,1,1,0.7917,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,5,0.9769785812880489,0.7648449387859072,0,0,0,1,1,1,1.8926,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7559743457676525,0.8962067198229818,0,0,0,0,0,1,2.1097,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.9559952021000533,0.629869172079225,0,0,0,0,0,1,3.3714,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.934747230788476,0.623011999508832,0,0,0,1,1,1,3.7592,0,0,0,0,APPROVE,0,0,0,1
70000.0,45,5,0.9806793779836106,0.6499191967944626,0,0,0,0,0,1,6.0479,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8385882916742673,0.779427639132305,0,0,0,0,0,1,1.7416,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9109452152153259,0.6845125753995,0,0,0,1,1,1,4.7742,0,0,0,1,ESCALATE,0,0,1,0
40000.0,45,0,0.8075060905409573,0.7147699767751263,0,0,0,1,1,1,2.5422,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7534667890257112,0.8591520694049211,0,0,0,0,0,1,4.3674,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8284920205507001,0.7434088715211384,1,0,0,1,2,1,5.1996,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7480672144626519,0.8229486230872088,0,0,0,1,1,1,4.8684,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9847929406080513,0.7649615026946369,0,0,0,1,1,1,2.1154,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,3,0.7279114824308077,0.6675877022079278,0,0,0,1,1,1,5.8209,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8708713998012598,0.6296079961023576,0,0,0,1,1,1,5.4034,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8816745180236762,0.6944925981239551,0,0,0,1,1,1,7.49,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8560430674334757,0.6230801877964177,0,0,0,0,0,1,5.2561,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8920339068564317,0.8474447839559227,0,0,0,0,0,1,5.9024,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.7336924247534483,0.9182870405864402,0,0,0,1,1,1,6.5827,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8609553720195344,0.7358963072949604,0,0,0,1,1,1,1.295,1,0,0,1,APPROVE,1,0,0,0
40000.0,45,5,0.7832916456269348,0.7548444221409433,0,0,0,1,1,1,5.7225,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,3,0.9726510583573065,0.9264764251037226,0,0,0,0,0,1,2.8894,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9210007794975205,0.6890451649494241,0,0,0,1,1,1,6.6736,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9820291998263253,0.6476641060779497,0,0,0,1,1,1,4.1014,0,0,0,0,REJECT,1,0,0,0
40000.0,45,0,0.7108912602246549,0.8004472469324346,0,0,0,1,1,1,4.8546,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7826886208024055,0.8584760678132948,0,0,0,1,1,1,2.4525,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7566725501251211,0.8398617700185917,0,0,0,1,1,1,5.3792,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7032348303204308,0.8855492181096722,1,0,0,0,1,1,0.7674,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7702744617714332,0.6227004728692095,0,0,0,1,1,1,6.1143,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8968450352209243,0.7712806451033491,0,0,0,1,1,1,1.7247,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7670157874190249,0.6954282095782772,1,0,0,0,1,1,2.2068,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.8476109991899592,0.9036485038184097,0,0,0,1,1,1,0.5068,0,0,0,0,REJECT,1,0,0,0
40000.0,45,5,0.9574672533398496,0.9490921936241399,0,0,0,1,1,1,2.8488,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9011897969012318,0.7125342963225659,0,0,0,1,1,1,3.4119,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8144424302727492,0.6380872316277633,1,0,0,1,2,1,2.255,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8080159922845114,0.7013711847965587,0,0,0,0,0,1,2.2266,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8321633860624605,0.6416033956235678,0,0,0,0,0,1,7.1974,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.7513420179073728,0.7289688664453815,0,0,0,1,1,1,2.9484,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8838602225506366,0.8152794313287303,0,0,0,1,1,1,5.9171,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8056043175403356,0.9894723817592825,0,0,0,0,0,1,2.2804,0,0,0,0,APPROVE,1,0,0,0
40000.0,0,3,0.9471859512859926,0.7597481017405434,0,0,0,1,1,1,6.5678,0,1,0,0,APPROVE,1,0,0,0
50000.0,45,3,0.9194002714167667,0.6880159695418484,0,0,0,1,1,1,5.5831,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8770488175867264,0.666720696148334,0,0,0,0,0,1,6.1715,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8056186445683596,0.6692159064554704,0,0,0,0,0,1,3.7965,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7608802311853105,0.6770390733045837,0,0,0,1,1,1,7.0967,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9250840405906307,0.9049068090149788,0,0,0,1,1,1,3.3051,0,0,0,1,REJECT,1,0,0,0
40000.0,45,0,0.841058638707415,0.6244110845729679,0,0,0,1,1,1,5.0067,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7651775110714336,0.9989610827772136,0,0,0,1,1,1,5.3005,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7566006383616017,0.8090745564665045,0,0,0,1,1,1,7.6419,1,0,0,1,ESCALATE,0,0,1,0
40000.0,45,3,0.7479662623053941,0.8177087577203302,0,0,0,1,1,1,1.5089,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9253767468996226,0.743025551479842,0,0,0,1,1,1,1.517,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7664062837370904,0.8761021437648482,0,0,0,1,1,1,3.9654,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8527262564223073,0.7885825363523191,0,0,0,1,1,1,7.3841,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8309484446821863,0.73162451398582,0,0,0,0,0,1,0.6626,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8680871607762023,0.7060553614832171,0,0,0,1,1,1,2.5721,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9543749211076463,0.9702604827733038,0,0,0,1,1,1,2.6269,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,0,0.9516467431237019,0.7163958060209681,0,0,0,1,1,1,2.7871,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8308120608292093,0.7745573037719368,0,0,0,1,1,1,0.6853,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7044562127130697,0.7401365608465873,0,0,0,1,1,1,6.692,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.823668703657148,0.6344715309712143,0,0,0,1,1,1,0.5668,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8757961258530007,0.6743737577929069,0,0,0,1,1,1,4.0828,0,0,1,0,REJECT,1,0,0,0
40000.0,45,0,0.8617517801384379,0.6758007901305528,0,0,0,1,1,1,0.9227,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,3,0.8888874706820595,0.8774598057558619,0,0,0,1,1,1,6.4898,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7446819624171942,0.7626341639863237,0,0,0,0,0,1,6.0994,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8874951786464125,0.9127870252282635,0,0,0,0,0,1,5.9115,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7529689694356939,0.8835803697336628,0,0,0,1,1,1,6.022,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,3,0.9176519544020572,0.6768199065584151,0,0,1,0,1,1,7.5518,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7983354078461772,0.8251667680480402,0,0,0,0,0,1,3.6261,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9058696756806215,0.8971635384195211,0,0,0,1,1,1,6.9618,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.7138810236827711,0.8532171693902892,0,0,0,0,0,1,1.8817,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8182794074213648,0.8400066032351924,0,0,0,1,1,1,3.8845,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9044600114563665,0.8958443549603072,1,0,0,1,2,1,0.5668,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7657924497361333,0.6227122957025227,0,0,1,0,1,1,2.6311,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9306332429911945,0.8925687789445731,0,0,0,1,1,1,3.9362,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8829261226004302,0.7090621052613714,0,0,0,1,1,1,7.3197,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8703929139234414,0.8287489018037416,0,0,0,1,1,1,2.8771,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8025291677192578,0.696921997878603,0,0,0,1,1,1,5.5431,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.839910926410524,0.9355270288827351,0,0,0,1,1,1,6.7548,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.8732312972835774,0.7922237417203024,0,0,0,1,1,1,2.949,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8370140130353182,0.8571764848099934,0,0,0,1,1,1,1.7692,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9025108639427624,0.9176328173906912,0,0,0,1,1,1,4.934,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8257721106010183,0.9581261020285458,0,0,0,1,1,1,2.6329,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,5,0.7586592227051887,0.8928248388277364,0,0,0,0,0,1,5.3934,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7620407970123037,0.6595074304761622,0,0,0,0,0,1,1.5103,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7016830929644529,0.9418129478343146,0,0,0,1,1,1,1.637,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.787277737512015,0.8474311663462024,0,0,0,1,1,1,5.5694,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9171861157387706,0.8437799033521094,0,0,0,1,1,1,7.8017,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9303071855629068,0.9685362239219686,0,0,0,1,1,1,2.3517,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.7587155872077674,0.6995326222663533,0,0,0,0,0,1,5.8543,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9781227590927082,0.6958350473976134,0,0,1,1,2,1,4.4903,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.8456968101092367,0.8052774218779848,0,0,0,1,1,1,6.8288,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.9659238372153658,0.900345226613946,0,0,0,1,1,1,3.4166,1,0,0,0,APPROVE,1,0,0,0
50000.0,45,3,0.9049619317398729,0.7788962832914037,0,0,0,0,0,1,7.7879,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9095056926764997,0.8535565559569609,0,0,0,1,1,1,1.118,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7246626501787606,0.7810098896890876,0,0,0,1,1,1,7.8849,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7637974268001099,0.8441548721947875,0,0,0,0,0,1,6.8468,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7025563016553971,0.9289049210454845,0,0,0,1,1,1,6.9984,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.9076770157382539,0.6721906784363693,0,0,0,0,0,1,6.818,0,0,0,0,APPROVE,0,0,1,0
70000.0,45,3,0.7998871036442678,0.8781514136023936,0,0,0,0,0,1,6.964,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9281292296621406,0.9149702957352733,0,0,0,1,1,1,6.6136,0,0,0,0,REJECT,1,0,0,0
40000.0,45,0,0.7982915037817376,0.778844562992713,0,0,0,1,1,1,7.2464,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9376067881666696,0.7292934308271417,0,0,0,1,1,1,3.956,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7379024935870108,0.6054177295697608,0,0,0,0,0,1,7.5447,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7502782154596773,0.9188420089336374,0,0,0,0,0,1,3.3872,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7988541964793415,0.7311754636143952,0,0,0,1,1,1,5.9639,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8184613427758592,0.7429237877632201,0,0,0,1,1,1,5.8276,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8011238151444637,0.7344024652395249,0,0,0,1,1,1,6.6567,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,0,0.9214576394317338,0.7994957323249352,0,0,0,1,1,1,6.0379,0,0,0,0,APPROVE,0,0,1,0
